source,target
172,35910
204,40329
243,50837
231,273
693,135555
985,181218
1149,205004
944,174801
694,136157
726,140576
817,147110
132,29314
77,16021
230,48316
645,121928
976,180351
940,174278
520,98070
525,98414
870,159953
878,164732
67,14552
681,133636
164,34864
507,96330
155,32866
577,108403
1125,200072
252,53178
419,87815
839,157607
931,173411
384,78180
256,54051
118,25070
406,86075
411,86419
645,122278
710,129843
896,167940
1055,191382
820,156052
830,156740
11,1037
355,847
304,62386
927,172888
660,128975
88,19162
727,123781
605,115682
1234,219613
267,50426
661,129577
241,49205
816,155529
1009,184971
201,39226
68,14753
42,9368
687,134181
784,150329
74,11535
401,85300
652,124546
1101,197742
330,67340
305,329
780,149806
222,44617
1214,217806
650,741
1122,182754
245,51202
121,7567
792,133601
156,33417
367,4590
214,43221
655,72011
938,173777
350,72129
1001,66986
1185,215533
1149,209460
249,52075
889,165964
443,90787
15,3384
86,18311
1047,189935
596,114414
1149,206427
719,123115
274,57208
1051,190808
439,90264
296,60939
40,8517
499,95233
353,48641
659,127945
719,139330
1018,57891
1149,209810
918,171970
577,106443
61,12777
833,139617
1160,213382
813,154426
577,109826
1130,201839
257,54945
583,113024
296,61289
153,31964
1191,216078
383,76749
224,46891
671,131338
833,123752
992,182657
128,20765
577,106793
179,36568
61,13127
675,132211
1160,213732
957,177186
767,148015
629,119034
642,12126
757,140911
772,148359
369,75538
58,12075
338,69809
886,165642
855,159913
988,182134
170,35701
241,50628
580,50094
953,170247
657,127094
294,47256
233,49232
885,165390
528,99330
166,35178
33,125
855,160263
903,169379
1062,192821
141,30395
421,88129
686,123301
361,74492
385,79804
656,126842
876,164523
659,6414
55,11403
222,46040
95,20601
805,152979
646,123121
902,169127
694,125821
730,121314
355,73896
387,82479
421,88479
1149,204467
1153,211756
801,152456
214,41611
321,64863
413,87083
280,58446
898,168604
1072,170477
1149,207850
654,77346
698,132329
954,176083
15,1774
1017,186231
571,104638
204,40142
693,135368
980,180687
1149,204817
213,41359
694,135970
808,126458
128,15422
726,140389
1114,199346
132,29127
654,125991
72,15490
46,10105
532,953
874,163672
577,111249
225,47785
971,179820
204,40492
520,97883
158,33731
870,159766
67,14365
864,162203
128,28604
618,110469
944,174964
353,73045
155,32679
577,108216
252,52991
281,58647
1058,192247
30,6569
931,173224
384,77993
118,24883
406,85888
113,13959
953,168287
22,5173
317,63939
642,29764
737,131479
251,52739
335,67928
1086,196143
155,33029
660,128788
88,18975
600,115151
661,129390
1266,221593
38,8308
1178,215330
814,155269
585,113338
745,143798
1013,185657
649,733
314,63267
201,36006
713,138598
718,138942
901,954
1101,197555
549,101980
1229,219432
64,14043
86,17774
386,81048
1042,63417
2,333
968,178717
392,84246
121,26628
489,93978
245,51015
156,33230
214,43034
350,71942
1149,209273
862,161702
443,90600
15,3197
187,38178
86,18124
530,99644
19,4070
1149,206240
600,15901
327,66481
808,121465
296,60752
1073,194352
896,104316
659,127758
372,76023
719,139143
1149,209623
1175,215008
174,33405
331,67354
850,965
300,61625
618,108509
577,106256
918,171783
1038,188881
1205,217102
61,12590
1160,213195
808,153895
910,170387
802,120869
1166,214141
577,109639
737,142351
1130,201652
257,54758
578,112493
296,61102
273,580
666,130807
992,182470
480,79878
577,106606
956,176397
61,12940
1160,213545
733,141828
436,89405
767,147828
957,176999
338,69622
82,17200
1157,212493
855,159726
988,181947
952,175874
170,35514
763,140889
78,16677
882,164932
233,49045
390,82994
948,175351
161,34647
237,49918
1062,192634
387,81942
872,163463
141,30208
385,79617
656,126655
874,27349
842,158336
876,164336
840,158263
55,11216
222,45853
24,5487
1061,192382
610,116861
80,134
730,121127
355,73709
514,97151
729,140904
387,82292
254,53655
421,88292
944,54856
1036,187599
51,10693
602,115465
1065,193255
1149,204280
1153,211569
214,41424
413,86896
898,168417
1149,207663
1017,186044
730,121477
50,10441
1149,211046
693,135181
787,151058
975,180156
1149,204630
276,57736
208,40828
336,69121
553,102367
1103,197869
818,126959
663,130054
945,175029
6,720
680,133441
685,133785
132,28940
562,103584
614,99610
72,15303
654,125804
818,156006
1011,185448
577,111062
225,47598
689,134658
747,144462
971,179633
520,97696
231,48544
996,21057
410,86224
895,167745
1054,191187
864,162016
128,28417
0,124
1007,184925
577,108029
1214,29618
1090,196479
159,33365
384,77806
577,111412
118,24696
87,18967
1050,190664
1141,203614
22,4986
317,63752
1238,219762
498,95089
717,112920
277,57937
251,52552
502,95962
155,32842
17,3861
507,96306
544,1126
686,133986
660,128601
600,114964
308,62885
395,84761
1229,218895
492,94493
497,94837
329,67145
196,38508
585,113151
1195,216278
1203,216893
223,46747
259,361
458,91876
779,149611
197,39110
64,10473
304,62362
641,120630
751,823
1091,196680
126,27566
677,132338
1229,219245
549,101793
64,13856
1199,216370
86,17587
248,51880
386,80861
775,149088
968,178530
392,84059
791,136789
121,26441
536,100053
541,100397
585,113501
474,92759
484,93447
641,120980
214,42847
350,71755
1149,209086
857,161171
959,177663
438,90069
15,3010
527,99186
86,17937
115,23593
726,131826
1042,189217
698,136948
1149,206053
1214,217782
46,7958
245,51178
269,56490
296,60565
896,104129
659,127571
680,122032
798,55299
1149,209436
756,143719
582,112829
645,122977
577,106069
1160,213008
808,153708
577,109452
1130,201465
257,54571
327,66644
296,60915
578,112306
1029,187827
57,11880
741,143037
953,175939
118,26119
577,106419
61,12753
568,104421
1160,213358
957,176812
984,180887
84,90
1149,84172
657,123337
237,1086
988,181760
1157,212306
13,1378
1009,121510
1225,180949
763,147118
1012,1082
785,150849
179,36544
78,16490
233,48858
1070,193843
338,69785
560,103375
387,81755
611,116926
136,29677
872,163276
170,35677
385,79430
319,45599
294,60064
907,169878
876,164149
840,158076
801,145316
55,11029
222,45666
90,19883
320,64668
279,58251
610,116674
28,6173
243,49926
826,127818
1062,192797
387,82105
14,1579
254,53468
288,59468
872,163626
51,10506
602,115278
54,10777
1150,211111
602,102446
796,151738
1050,47925
413,86709
24,5650
1149,207476
41,9037
500,95753
1043,187078
1113,199151
117,24308
1056,192201
566,103920
274,51841
45,9910
690,134723
1149,210859
1100,197411
1149,204443
276,57549
336,68934
602,115628
66,14170
1104,198284
1,189
680,133254
750,145327
818,155819
654,125617
577,110875
891,82927
1130,202888
1135,203232
1140,203576
520,97509
158,33357
252,939
547,101584
62,13647
128,28230
577,107842
798,121582
128,15398
870,162775
702,137335
1218,218169
1228,218857
543,101061
384,77619
118,24509
225,47761
87,18780
273,56877
369,63755
22,4799
738,805
833,157231
855,160962
860,161306
891,167035
896,167379
110,23113
895,167908
236,9454
251,52365
113,23384
369,73554
864,162179
917,171639
155,32655
1177,215135
824,156364
308,62698
1234,170757
1077,55332
1141,203777
1163,213924
717,138747
12,297
109,22861
356,46150
509,7519
329,66958
913,171116
197,38923
586,113566
641,120443
350,71218
488,93783
708,137880
126,27379
1000,183543
1229,219058
325,66435
38,8284
678,132753
248,51693
876,162539
775,148901
968,178343
191,38327
585,113314
699,137013
122,26856
641,120793
156,32856
18,3875
125,27127
214,42660
996,183020
350,71568
1113,184359
1149,208899
314,63243
106,22189
633,119397
693,126618
148,31460
15,2823
182,37460
527,98999
884,165059
86,17750
248,52043
695,136490
698,136761
1149,205866
174,36064
655,126511
245,50991
619,118186
624,118530
429,89015
296,60378
909,170192
1068,193634
1104,193291
659,127384
367,75305
526,98747
106,22539
1197,211949
645,122790
225,539
577,105882
354,73565
103,21487
265,55780
808,153521
649,123663
905,169669
1064,193111
533,50118
577,109265
732,141633
1130,201278
578,112119
296,60728
88,19674
446,50873
1027,187567
480,92336
741,142850
1033,188513
118,25932
128,26620
283,58988
577,106232
614,117411
814,30331
61,12566
568,104234
1160,213171
957,176625
660,120038
1126,200755
1023,187044
207,40684
794,138697
662,129910
988,181573
8,847
666,130783
69,15086
236,49723
758,146587
956,176373
135,29669
140,30013
1019,186521
78,16303
436,89381
95,13274
1107,198419
338,69598
1121,23469
387,81568
872,163089
643,121158
170,35490
814,140453
385,79243
969,179237
513,96956
289,59533
458,83663
316,63608
973,180110
222,45479
390,82970
607,116216
187,35844
161,34623
610,116487
214,44083
336,45766
504,96089
217,44354
826,127631
1062,192610
387,81918
872,163439
416,87574
1122,199831
1149,210322
336,68397
20,4590
428,443
796,151551
1020,186722
1242,220312
606,115964
24,5463
1149,207289
1256,5735
1108,198620
5,525
117,24121
822,156155
332,67874
588,113880
301,62145
746,121636
45,9723
719,140192
729,140880
1149,210672
746,144267
577,29963
336,68747
1149,204256
1236,219716
851,53163
577,107305
1104,198097
680,133067
1006,184730
654,125430
41,9200
577,110688
1130,202701
781,150088
229,48097
644,121709
861,161371
128,28043
507,95582
150,31774
577,107655
989,1018
870,162588
680,133417
702,137148
1141,132314
1213,217638
110,19543
384,77432
543,100874
833,157044
891,166848
307,62690
855,160775
141,30907
180,37251
410,86200
1054,191163
603,115642
864,161992
113,23197
917,171452
635,120061
534,100007
921,172325
1075,195423
267,56094
79,14164
694,696
822,156163
1141,203590
855,161125
913,170929
385,80666
815,155310
197,38736
391,83864
1040,189171
647,123454
350,71031
488,93596
708,137693
1229,218871
325,66248
678,132566
248,51506
122,10454
739,142641
1031,188304
585,113127
377,76237
341,70164
223,46723
416,82581
1118,197348
448,91164
1130,200927
641,120606
1188,215837
1193,216181
214,42473
644,6594
760,146901
350,71381
1149,208712
106,22002
15,2636
769,148118
271,347
823,124969
664,130574
1228,174481
1149,205679
1047,176355
655,126324
240,50460
1046,189716
619,117999
875,164005
35,7425
367,75118
521,98216
106,22352
256,54376
587,112799
848,159149
645,122603
577,105695
798,77556
710,123752
128,13251
56,11685
868,6645
354,73378
870,160628
103,21300
808,153334
323,65397
292,59668
31,6902
577,109078
732,141446
1130,201091
257,54197
128,10218
237,362
88,19487
296,60541
388,82761
578,111932
844,158626
1024,187109
159,34414
1156,212111
118,25745
1022,1046
645,122953
348,70530
901,168959
1010,117224
1055,192057
670,131119
1160,212984
957,176438
574,104993
207,40497
816,123774
1240,220103
411,84061
732,141796
798,152215
559,103180
69,14899
236,49536
758,146400
141,3633
201,39901
293,59869
355,50167
979,180519
938,174102
984,180863
748,144931
982,180790
1261,221330
387,81381
319,64473
947,175319
969,179050
218,44419
385,79056
253,53273
157,33563
222,45292
316,50589
1130,89009
116,20730
1130,202302
51,6749
1246,220648
116,7898
214,2017
214,43896
350,72804
499,95558
900,47607
1122,199644
387,81731
1149,210135
826,156491
643,121321
336,68210
565,103725
20,4403
305,62481
372,57287
730,123949
403,85647
893,167512
1052,190954
1149,207102
587,75376
1044,49988
279,58227
332,67687
301,61958
919,172116
1078,195558
719,140005
1039,17564
987,63417
1149,210485
746,144080
1134,203037
336,68560
1048,190431
577,107118
61,13452
680,132880
1003,184272
813,155101
680,126464
552,102335
348,45939
654,125243
873,162322
41,9013
967,178199
1006,184543
577,110501
1130,202514
706,137484
781,149901
1217,217974
1095,197043
644,121522
710,138357
128,27856
577,107468
680,133230
286,51827
400,436
446,90955
890,166059
154,32460
384,77245
466,92361
268,56159
891,166661
242,50774
855,160588
1079,195759
1103,1118
1113,47849
141,30720
180,37064
108,22666
131,10784
635,119874
811,144451
264,55636
238,50251
1075,195236
1039,189163
1208,217457
33,7216
811,154250
855,160938
722,132301
626,119007
37,8089
316,334
385,80479
774,148706
391,83677
258,55040
806,153125
381,76573
418,87752
60,12422
350,70844
744,143579
452,91500
457,91844
672,131433
325,66061
673,132035
1163,213900
739,142454
1031,188117
580,112596
1149,205142
85,17555
762,801
59,12170
148,27703
641,120419
668,130910
694,136295
955,176229
214,42286
540,100365
350,71194
1149,208525
766,147660
735,141931
15,2449
337,69454
209,41161
525,98552
849,159214
664,130387
234,49327
1149,205492
164,35002
169,35346
97,20948
1046,189529
619,117812
875,163818
904,169474
972,179966
357,74243
367,74931
106,22165
256,54189
848,158962
645,122416
577,105508
277,355
1072,194133
129,28750
56,11498
163,34750
354,73191
773,133713
803,152803
1037,188662
323,65210
282,58793
613,117216
618,117560
1124,199958
577,108891
1125,200560
1130,200904
578,111745
844,158439
88,19300
255,53937
388,82574
1068,193610
159,34227
277,55416
384,78668
736,142132
118,25558
987,181378
1028,187795
1055,191870
322,64958
56,11848
354,73541
665,130588
139,29818
732,141609
1152,211401
978,180511
88,19650
798,152028
1078,1141
559,102993
1040,187024
1014,185803
201,39714
